e, e_dot, e_int, stamp, 
-0.018026294348770233, -0.06005543259041198, -0.002404150217945807, 128684000000, 
-0.018026294348770233, 0.0, -0.0036052588697540466, 128684000000, 
-0.02746833533071602, -0.03147346993981929, -0.004234728268550432, 128888000000, 
-0.02746833533071602, -0.03147346993981929, -0.004864197667346818, 128888000000, 
-0.01703927373872627, 0.03476353863996584, -0.004798396293343887, 129092000000, 
-0.01703927373872627, 0.03476353863996584, -0.00410312552054457, 129092000000, 
-0.01791338194214387, -0.002913694011392002, -0.003466128627973094, 129262000000, 
-0.01791338194214387, -0.002913694011392002, -0.003524402508200934, 129262000000, 
0.01718082578022273, 0.11698069240788866, -0.0012430625402710005, 129466000000, 
0.01718082578022273, 0.11698069240788866, 0.0010965513078867728, 129466000000, 
-0.016095806365429288, -0.11092210715217339, 0.001217723013001078, 129670000000, 
-0.016095806365429288, -0.11092210715217339, -0.0010007191300423898, 129670000000, 
